Treatment (1-34);Cultivar;Pathogen;Soiltype;Block nr.;Plant nr.;T3 disease (0-1);T4 disease (# leaves);T5 disease (%);T5 affected (0-1);T6 disease (%);T6 affected (0-1);T7 disease (%);T7 affected (0-1);T8 disease (%);T8 mate disease (0-3);T8 affected (0-1);T9 disease (%);T9 mate disease (0-3);T9 affected (0-1);T5 length (cm);T5 Relative Growth Rate RGR (cm);T9 length (cm);T9 RGR (cm)
7;Myra;negative control;Potting Soil;3;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,61;48,63;79,61;62,63
7;Myra;negative control;Potting Soil;3;210;0;0;0;0;0;0;0;0;0;0;0;5;1;0;61,97;45,19;74,71;57,93
7;Myra;negative control;Potting Soil;3;211;0;0;0;0;0;0;0;0;10;3;1;10;3;1;59,71;41,75;71,59;53,63
7;Myra;negative control;Potting Soil;3;212;0;0;0;0;0;0;0;0;5;3;0;5;3;0;74,6;58,24;82,48;66,12
7;Myra;negative control;Potting Soil;3;213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70,93;55,81;78,52;63,4
7;Myra;negative control;Potting Soil;3;214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73,12;55,1;78,78;60,76
7;Myra;negative control;Potting Soil;3;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71,27;55,83;77,96;62,52
7;Myra;negative control;Potting Soil;3;216;0;0;0;0;0;0;0;0;5;3;0;5;3;0;70,41;54,25;77,39;61,23
7;Myra;negative control;Potting Soil;4;217;0;0;0;0;0;0;0;0;5;1;0;5;1;0;65,34;49,62;71,08;55,36
7;Myra;negative control;Potting Soil;4;218;0;0;0;0;0;0;0;0;10;1;1;15;2;1;71,97;54,58;75,91;58,52
7;Myra;negative control;Potting Soil;4;219;0;0;0;0;0;0;0;0;5;1;0;5;1;0;62,81;47,37;64,91;49,47
7;Myra;negative control;Potting Soil;4;220;0;0;0;0;0;0;0;0;5;3;0;5;3;0;76;56,81;77,52;58,33
7;Myra;negative control;Potting Soil;4;221;0;0;0;0;0;0;0;0;5;1;0;5;1;0;76,51;57,75;80,84;62,08
7;Myra;negative control;Potting Soil;4;222;0;0;0;0;0;0;0;0;5;3;0;10;3;1;77,52;59,2;80,39;62,07
7;Myra;negative control;Potting Soil;4;223;0;0;0;0;0;0;0;0;5;1;0;10;3;1;70,1;55,97;74,68;60,55
7;Myra;negative control;Potting Soil;4;224;0;0;0;0;0;0;0;0;5;1;0;5;1;0;69,56;55,22;76,83;62,49
8;Myra;Conidia;Potting Soil;1;225;0;12;50;1;80;1;90;1;90;3;1;95;3;1;69,96;52,79;80,37;63,2
8;Myra;Conidia;Potting Soil;1;226;0;7;45;1;85;1;85;1;90;3;1;90;3;1;72,42;55,67;80,22;63,47
8;Myra;Conidia;Potting Soil;1;227;1;16;60;1;75;1;85;1;85;3;1;90;3;1;68,17;53,32;81,15;66,3
8;Myra;Conidia;Potting Soil;1;228;1;8;55;1;65;1;90;1;95;3;1;95;3;1;55,67;38,57;64,79;47,69
8;Myra;Conidia;Potting Soil;1;229;0;11;60;1;70;1;80;1;80;3;1;90;3;1;54,88;41,92;59,31;46,35
8;Myra;Conidia;Potting Soil;1;230;0;3;40;1;65;1;85;1;90;3;1;95;3;1;60,67;43,8;66,85;49,98
8;Myra;Conidia;Potting Soil;1;231;0;7;60;1;70;1;85;1;90;3;1;95;3;1;56,99;42,11;61,59;46,71
8;Myra;Conidia;Potting Soil;1;232;1;6;50;1;60;1;75;1;75;3;1;85;3;1;61,58;46,96;70,64;56,02
8;Myra;Conidia;Potting Soil;2;233;0;5;50;1;70;1;70;1;80;3;1;90;3;1;59,67;42,99;65,16;48,48
8;Myra;Conidia;Potting Soil;2;234;0;5;60;1;60;1;70;1;85;3;1;95;3;1;61,68;44,36;64,09;46,77
8;Myra;Conidia;Potting Soil;2;235;0;2;60;1;60;1;70;1;85;3;1;90;3;1;59,4;42,94;64,58;48,12
8;Myra;Conidia;Potting Soil;2;236;0;5;60;1;65;1;65;1;85;3;1;95;3;1;44,4;28,69;55,89;40,18
8;Myra;Conidia;Potting Soil;2;237;0;5;65;1;65;1;80;1;85;3;1;90;3;1;50,15;32,01;62,99;44,85
8;Myra;Conidia;Potting Soil;2;238;0;7;60;1;60;1;85;1;85;3;1;95;3;1;50,02;35,26;64,9;50,14
8;Myra;Conidia;Potting Soil;2;239;0;6;65;1;65;1;80;1;80;3;1;95;3;1;45,09;30,87;60,76;46,54
8;Myra;Conidia;Potting Soil;2;240;0;1;25;1;40;1;70;1;70;3;1;90;3;1;53,64;35,31;68,17;49,84
8;Myra;Conidia;Potting Soil;3;241;0;3;60;1;65;1;80;1;90;3;1;90;3;1;49,09;31,91;63,92;46,74
8;Myra;Conidia;Potting Soil;3;242;0;2;60;1;70;1;85;1;85;3;1;85;3;1;48,42;31,2;62,91;45,69
8;Myra;Conidia;Potting Soil;3;243;0;5;70;1;70;1;85;1;85;3;1;85;3;1;48,55;31,24;56,54;39,23
8;Myra;Conidia;Potting Soil;3;244;1;3;75;1;75;1;80;1;80;3;1;85;3;1;55,99;41,52;65,06;50,59
8;Myra;Conidia;Potting Soil;3;245;0;4;75;1;75;1;85;1;90;3;1;90;3;1;56,68;40,71;66,14;50,17
8;Myra;Conidia;Potting Soil;3;246;0;7;60;1;65;1;80;1;80;3;1;85;3;1;54,21;39,45;65,39;50,63
8;Myra;Conidia;Potting Soil;3;247;0;2;70;1;75;1;85;1;75;3;1;80;3;1;56,57;37,42;65,18;46,03
8;Myra;Conidia;Potting Soil;3;248;0;5;70;1;70;1;75;1;80;3;1;85;3;1;56,34;37,84;67,97;49,47
8;Myra;Conidia;Potting Soil;4;249;0;4;70;1;70;1;70;1;80;3;1;90;3;1;51,46;35,69;63,45;47,68
8;Myra;Conidia;Potting Soil;4;250;0;3;70;1;70;1;70;1;75;3;1;85;3;1;54,13;35,89;65,72;47,48
8;Myra;Conidia;Potting Soil;4;251;1;2;70;1;70;1;75;1;65;3;1;90;3;1;47,53;26,54;55,62;34,63
8;Myra;Conidia;Potting Soil;4;252;0;3;75;1;75;1;75;1;80;3;1;80;3;1;70,88;52,85;71,71;53,68
8;Myra;Conidia;Potting Soil;4;253;0;3;75;1;75;1;75;1;80;3;1;90;3;1;63,43;46,4;71,11;54,08
8;Myra;Conidia;Potting Soil;4;254;0;1;65;1;65;1;75;1;85;3;1;95;3;1;62,33;46,33;71,38;55,38
8;Myra;Conidia;Potting Soil;4;255;0;2;65;1;65;1;65;1;85;3;1;95;3;1;63,6;47,05;68,47;51,92
8;Myra;Conidia;Potting Soil;4;256;1;2;60;1;60;1;60;1;80;3;1;95;3;1;63,55;46;71,22;53,67
9;Sira;negative control;Potting Soil;1;257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,32;47,84;69,04;51,56
9;Sira;negative control;Potting Soil;1;258;0;0;0;0;0;0;0;0;10;3;1;15;3;1;63,2;46,63;66,48;49,91
9;Sira;negative control;Potting Soil;1;259;0;0;0;0;0;0;0;0;10;3;1;20;3;1;59,58;43,31;64,91;48,64
9;Sira;negative control;Potting Soil;1;260;0;0;0;0;0;0;0;0;10;3;1;15;3;1;48,65;35,12;51,19;37,66
9;Sira;negative control;Potting Soil;1;261;0;0;0;0;0;0;0;0;5;3;0;5;3;0;49,44;37,21;52,85;40,62
9;Sira;negative control;Potting Soil;1;262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;42,03;63,16;49,19
9;Sira;negative control;Potting Soil;1;263;0;0;0;0;0;0;0;0;10;3;1;10;3;1;56,58;43,29;62,25;48,96
9;Sira;negative control;Potting Soil;1;264;0;0;0;0;5;0;5;0;10;3;1;15;3;1;57,18;42,99;60,5;46,31
9;Sira;negative control;Potting Soil;2;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,04;37,96;60,85;45,77
9;Sira;negative control;Potting Soil;2;266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,28;38,38;58,21;46,31
9;Sira;negative control;Potting Soil;2;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,1;34,61;54,69;42,2
9;Sira;negative control;Potting Soil;2;268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,84;32,11;56,79;43,06
9;Sira;negative control;Potting Soil;2;269;0;0;0;0;0;0;0;0;5;1;0;5;1;0;41,81;29,11;51,07;38,37
9;Sira;negative control;Potting Soil;2;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44,26;32,03;52,91;40,68
9;Sira;negative control;Potting Soil;2;271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,85;31,96;52,91;39,02
9;Sira;negative control;Potting Soil;2;272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51,67;36,58;56,18;41,09
9;Sira;negative control;Potting Soil;3;273;0;0;0;0;0;0;0;0;5;3;0;5;3;0;51,6;35,59;58,67;42,66
9;Sira;negative control;Potting Soil;3;274;0;0;0;0;0;0;0;0;5;3;0;5;3;0;50,34;36,13;57,99;43,78
9;Sira;negative control;Potting Soil;3;275;0;0;0;0;0;0;0;0;10;3;1;10;3;1;46,32;33,48;54,9;42,06
9;Sira;negative control;Potting Soil;3;276;0;0;0;0;0;0;0;0;5;1;0;5;1;0;48,65;34,12;58,56;44,03
9;Sira;negative control;Potting Soil;3;277;0;0;0;0;0;0;0;0;85;3;1;95;3;1;55,17;42,03;59,84;46,7
9;Sira;negative control;Potting Soil;3;278;0;0;0;0;0;0;0;0;30;3;1;40;3;1;55,32;42,75;59,92;47,35
9;Sira;negative control;Potting Soil;3;279;0;0;0;0;0;0;0;0;15;1;1;15;1;1;56,3;42,81;59,53;46,04
9;Sira;negative control;Potting Soil;3;280;0;0;0;0;0;0;0;0;45;3;1;45;3;1;52,26;37,53;61,1;46,37
9;Sira;negative control;Potting Soil;4;281;0;0;0;0;0;0;0;0;10;3;1;30;3;1;52,69;37,87;-12;-26,82
9;Sira;negative control;Potting Soil;4;282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,63;40,44;61,94;46,75
9;Sira;negative control;Potting Soil;4;283;0;0;0;0;0;0;0;0;35;3;1;35;3;1;53,47;38,44;60,79;45,76
9;Sira;negative control;Potting Soil;4;284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,08;39,18;52,02;38,12
9;Sira;negative control;Potting Soil;4;285;0;0;0;0;0;0;0;0;45;3;1;50;3;1;56,09;42,64;59;45,55
9;Sira;negative control;Potting Soil;4;286;0;0;0;0;0;0;0;0;40;3;1;55;3;1;55,47;41,14;56,13;41,8
9;Sira;negative control;Potting Soil;4;287;0;0;0;0;0;0;0;0;50;3;1;65;3;1;61,1;44,96;62,12;45,98
9;Sira;negative control;Potting Soil;4;288;0;0;0;0;0;0;0;0;10;3;1;10;3;1;61,12;44,6;67,2;50,68
10;Sira;Conidia;Potting Soil;1;289;0;0;20;1;20;1;60;1;70;3;1;75;3;1;58,1;40,86;58,24;41
10;Sira;Conidia;Potting Soil;1;290;0;0;25;1;55;1;85;1;95;3;1;95;3;1;52,33;37;55,74;40,41
10;Sira;Conidia;Potting Soil;1;291;0;0;85;1;85;1;95;1;95;3;1;100;3;1;53,39;37,97;58,94;43,52
10;Sira;Conidia;Potting Soil;1;292;0;10;90;1;90;1;90;1;90;3;1;90;3;1;46,35;30,49;53,48;37,62
10;Sira;Conidia;Potting Soil;1;293;0;4;60;1;75;1;85;1;90;3;1;90;3;1;42,63;26,67;51,32;35,36
10;Sira;Conidia;Potting Soil;1;294;0;1;65;1;85;1;90;1;95;3;1;95;3;1;23,7;9,75;44,2;30,25
10;Sira;Conidia;Potting Soil;1;295;0;0;90;1;90;1;95;1;95;3;1;95;3;1;40,37;24,66;50,77;35,06
10;Sira;Conidia;Potting Soil;1;296;0;12;90;1;90;1;90;1;95;3;1;95;3;1;43,35;28,06;47,39;32,1
10;Sira;Conidia;Potting Soil;2;297;0;0;40;1;60;1;80;1;80;3;1;90;3;1;42,36;29,43;46,1;33,17
10;Sira;Conidia;Potting Soil;2;298;0;0;60;1;80;1;85;1;90;3;1;95;3;1;42,6;26,35;47,16;30,91
10;Sira;Conidia;Potting Soil;2;299;0;0;60;1;60;1;75;1;85;3;1;95;3;1;40,76;24,57;48,23;32,04
10;Sira;Conidia;Potting Soil;2;300;0;0;60;1;60;1;80;1;80;3;1;95;3;1;43,18;29,76;47,33;33,91
10;Sira;Conidia;Potting Soil;2;301;0;2;60;1;80;1;85;1;95;3;1;95;3;1;44,92;30,56;48,89;34,53
10;Sira;Conidia;Potting Soil;2;302;0;5;80;1;80;1;85;1;90;3;1;95;3;1;46,9;32,36;50,69;36,15
10;Sira;Conidia;Potting Soil;2;303;0;3;85;1;85;1;90;1;95;3;1;95;3;1;44,27;29,54;49,83;35,1
10;Sira;Conidia;Potting Soil;2;304;0;0;20;1;20;1;70;1;80;3;1;80;3;1;41,99;29,66;48,42;36,09
10;Sira;Conidia;Potting Soil;3;305;0;0;70;1;90;1;95;1;95;3;1;95;3;1;43,17;30,66;48,83;36,32
10;Sira;Conidia;Potting Soil;3;306;0;2;80;1;90;1;95;1;95;3;1;95;3;1;42,42;28,81;48,37;34,76
10;Sira;Conidia;Potting Soil;3;307;0;2;85;1;90;1;95;1;100;3;1;100;3;1;43,02;33,25;53,16;43,39
10;Sira;Conidia;Potting Soil;3;308;0;3;85;1;85;1;80;1;90;3;1;90;3;1;47,66;31,19;46,42;29,95
10;Sira;Conidia;Potting Soil;3;309;0;6;85;1;90;1;90;1;95;3;1;95;3;1;49,16;34,8;47,16;32,8
10;Sira;Conidia;Potting Soil;3;310;0;4;85;1;90;1;95;1;95;3;1;95;3;1;47,35;30,8;46,73;30,18
10;Sira;Conidia;Potting Soil;3;311;0;7;100;1;100;1;100;1;100;3;1;100;3;1;48,51;33,09;48,55;33,13
10;Sira;Conidia;Potting Soil;3;312;0;1;80;1;90;1;90;1;90;3;1;95;3;1;47,17;33,36;46,08;32,27
10;Sira;Conidia;Potting Soil;4;313;0;2;65;1;65;1;90;1;90;3;1;90;3;1;47,17;31,47;46,27;30,57
10;Sira;Conidia;Potting Soil;4;314;0;0;70;1;70;1;85;1;90;3;1;90;3;1;23,89;6,52;44,59;27,22
10;Sira;Conidia;Potting Soil;4;315;0;1;75;1;75;1;85;1;90;3;1;90;3;1;43,69;26,55;45,39;28,25
10;Sira;Conidia;Potting Soil;4;316;0;2;80;1;85;1;90;1;95;3;1;95;3;1;48,75;34,99;49,22;35,46
10;Sira;Conidia;Potting Soil;4;317;0;5;70;1;75;1;95;1;95;3;1;95;3;1;53,44;38,44;55,04;40,04
10;Sira;Conidia;Potting Soil;4;318;0;1;70;1;75;1;90;1;95;3;1;95;3;1;50,78;35,99;52,81;38,02
10;Sira;Conidia;Potting Soil;4;319;0;2;80;1;80;1;85;1;90;3;1;95;3;1;53,06;36,99;51,38;35,31
10;Sira;Conidia;Potting Soil;4;320;0;2;75;1;80;1;80;1;95;3;1;95;3;1;54,16;35,57;49,73;31,14
11;Softone;negative control;Potting Soil;1;321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,84;33,56;48,27;32,99
11;Softone;negative control;Potting Soil;1;322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,03;34,64;48,87;33,48
11;Softone;negative control;Potting Soil;1;323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,29;36,14;48,3;34,15
11;Softone;negative control;Potting Soil;1;324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,38;49,15;75,98;64,75
11;Softone;negative control;Potting Soil;1;325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,29;57,6;84,23;73,54
11;Softone;negative control;Potting Soil;1;326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,35;54,07;87,32;75,04
11;Softone;negative control;Potting Soil;1;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,88;52,12;84,55;71,79
11;Softone;negative control;Potting Soil;1;328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,98;53,39;86,5;72,91
11;Softone;negative control;Potting Soil;2;329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,95;47,75;67,94;56,74
11;Softone;negative control;Potting Soil;2;330;0;0;0;0;0;0;0;0;0;0;0;5;3;0;62,13;50,87;83,33;72,07
11;Softone;negative control;Potting Soil;2;331;0;0;0;0;0;0;0;0;0;0;0;5;1;0;59,04;48,8;74,92;64,68
11;Softone;negative control;Potting Soil;2;332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,21;48,93;75,86;63,58
11;Softone;negative control;Potting Soil;2;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,38;49,57;71,43;58,62
11;Softone;negative control;Potting Soil;2;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,41;45,64;72,2;60,43
11;Softone;negative control;Potting Soil;2;335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52,11;41,65;68,04;57,58
11;Softone;negative control;Potting Soil;2;336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,61;47,54;75,6;64,53
11;Softone;negative control;Potting Soil;3;337;0;0;0;0;0;0;0;0;5;1;0;5;1;0;61,49;50,54;79,58;68,63
11;Softone;negative control;Potting Soil;3;338;0;0;0;0;5;0;5;0;5;1;0;5;1;0;63,92;51,43;80,6;68,11
11;Softone;negative control;Potting Soil;3;339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,53;45,34;71,12;60,93
11;Softone;negative control;Potting Soil;3;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,87;53,18;76,08;64,39
11;Softone;negative control;Potting Soil;3;341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,46;54,7;75,63;65,87
11;Softone;negative control;Potting Soil;3;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73,01;62,07;89,11;78,17
11;Softone;negative control;Potting Soil;3;343;0;0;0;0;0;0;0;0;10;1;1;30;1;1;68,69;58,41;86,58;76,3
11;Softone;negative control;Potting Soil;3;344;0;0;0;0;0;0;0;0;5;1;0;5;1;0;63,6;50,56;79,96;66,92
11;Softone;negative control;Potting Soil;4;345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59,21;49,39;75,46;65,64
11;Softone;negative control;Potting Soil;4;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,56;49,59;72,51;59,54
11;Softone;negative control;Potting Soil;4;347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,5;45,37;67,24;56,11
11;Softone;negative control;Potting Soil;4;348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,2;55,74;79,35;66,89
11;Softone;negative control;Potting Soil;4;349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,26;55,56;77,32;67,62
11;Softone;negative control;Potting Soil;4;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,42;57,63;77,25;68,46
11;Softone;negative control;Potting Soil;4;351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71,55;60,6;65,25;54,3
11;Softone;negative control;Potting Soil;4;352;0;0;0;0;0;0;0;0;0;0;0;5;1;0;67,88;57,11;78,66;67,89
12;Softone;Conidia;Potting Soil;1;353;0;1;25;1;40;1;40;1;50;2;1;75;2;1;70,87;60,51;80,66;70,3
12;Softone;Conidia;Potting Soil;1;354;0;4;20;1;20;1;45;1;55;2;1;80;3;1;75,59;64,65;84,13;73,19
12;Softone;Conidia;Potting Soil;1;355;0;4;25;1;25;1;45;1;60;2;1;75;2;1;74,25;61,3;81,82;68,87
12;Softone;Conidia;Potting Soil;1;356;0;4;30;1;35;1;50;1;50;3;1;75;3;1;59,65;50,36;72,14;62,85
12;Softone;Conidia;Potting Soil;1;357;0;5;40;1;40;1;55;1;55;3;1;75;3;1;55,91;47,24;72,05;63,38
12;Softone;Conidia;Potting Soil;1;358;0;3;25;1;35;1;45;1;55;2;1;70;2;1;59,35;48,01;77,12;65,78
12;Softone;Conidia;Potting Soil;1;359;0;3;30;1;30;1;30;1;50;2;1;70;2;1;57,47;46,71;74,16;63,4
12;Softone;Conidia;Potting Soil;1;360;0;0;10;1;30;1;50;1;75;2;1;80;2;1;55,47;45,04;74,6;64,17
12;Softone;Conidia;Potting Soil;2;361;0;1;40;1;40;1;60;1;65;2;1;65;2;1;49,97;40,64;69,4;60,07
12;Softone;Conidia;Potting Soil;2;362;0;0;0;0;10;1;25;1;75;1;1;75;1;1;54,06;44,81;69,98;60,73
12;Softone;Conidia;Potting Soil;2;363;0;1;5;0;5;0;10;1;25;1;1;60;1;1;54,83;44,58;69,88;59,63
12;Softone;Conidia;Potting Soil;2;364;0;0;20;1;25;1;50;1;80;2;1;80;3;1;60,59;49,85;75,99;65,25
12;Softone;Conidia;Potting Soil;2;365;0;1;15;1;15;1;40;1;45;1;1;70;2;1;59,93;50,77;72,1;62,94
12;Softone;Conidia;Potting Soil;2;366;0;0;30;1;30;1;40;1;50;1;1;70;2;1;55,9;49,49;77,42;71,01
12;Softone;Conidia;Potting Soil;2;367;0;1;5;0;5;0;20;1;25;1;1;50;1;1;58,07;48,6;77,81;68,34
12;Softone;Conidia;Potting Soil;2;368;0;0;10;1;15;1;40;1;60;2;1;60;3;1;54,24;47,08;69,83;62,67
12;Softone;Conidia;Potting Soil;3;369;0;2;20;1;30;1;50;1;80;3;1;80;3;1;54,9;45,36;70,15;60,61
12;Softone;Conidia;Potting Soil;3;370;0;2;30;1;30;1;75;1;75;3;1;90;3;1;50,73;41,79;65,98;57,04
12;Softone;Conidia;Potting Soil;3;371;0;0;10;1;80;1;95;1;95;3;1;95;3;1;50,31;38,25;65,19;53,13
12;Softone;Conidia;Potting Soil;3;372;0;0;5;0;10;1;30;1;35;3;1;70;3;1;46,96;37,77;60,57;51,38
12;Softone;Conidia;Potting Soil;3;373;0;2;20;1;35;1;50;1;55;3;1;75;3;1;59,26;46,83;71,13;58,7
12;Softone;Conidia;Potting Soil;3;374;0;1;25;1;35;1;40;1;60;2;1;85;3;1;58,57;44,76;66,4;52,59
12;Softone;Conidia;Potting Soil;3;375;0;0;20;1;25;1;45;1;60;3;1;80;3;1;64,04;55,87;74,79;66,62
12;Softone;Conidia;Potting Soil;3;376;0;1;25;1;30;1;65;1;80;3;1;90;3;1;67,76;56,26;81,05;69,55
12;Softone;Conidia;Potting Soil;4;377;0;0;30;1;45;1;45;1;60;3;1;75;3;1;68,11;59,19;80,97;72,05
12;Softone;Conidia;Potting Soil;4;378;0;1;70;1;70;1;70;1;90;3;1;95;3;1;63,36;49,79;76,87;63,3
12;Softone;Conidia;Potting Soil;4;379;0;0;15;1;15;1;65;1;80;3;1;80;3;1;65,23;51,31;74,53;60,61
12;Softone;Conidia;Potting Soil;4;380;0;0;20;1;20;1;50;1;50;2;1;50;3;1;63,15;50,93;71,67;59,45
12;Softone;Conidia;Potting Soil;4;381;0;1;15;1;20;1;50;1;60;3;1;95;3;1;61,38;49,24;71,71;59,57
12;Softone;Conidia;Potting Soil;4;382;0;0;30;1;45;1;50;1;60;3;1;90;3;1;60,73;50,03;71,69;60,99
12;Softone;Conidia;Potting Soil;4;383;0;0;10;1;20;1;25;1;40;3;1;50;3;1;57,71;49,65;71,92;63,86
12;Softone;Conidia;Potting Soil;4;384;0;0;0;0;0;0;10;1;10;1;1;10;1;1;61,67;49,13;69,67;57,13
13;111.833.000;negative control;Potting Soil;1;385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,33;47,97;73,36;61
13;111.833.000;negative control;Potting Soil;1;386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,38;38,38;71,53;61,53
13;111.833.000;negative control;Potting Soil;1;387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,08;51,14;66,42;60,48
13;111.833.000;negative control;Potting Soil;1;388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,1;56,43;76,34;67,67
13;111.833.000;negative control;Potting Soil;1;389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71,22;61,83;79,3;69,91
13;111.833.000;negative control;Potting Soil;1;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,84;57,62;77,45;68,23
13;111.833.000;negative control;Potting Soil;1;391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,53;54,69;76,62;66,78
13;111.833.000;negative control;Potting Soil;1;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,62;48,61;76,61;63,6
13;111.833.000;negative control;Potting Soil;2;393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,83;51,05;74,78;67
13;111.833.000;negative control;Potting Soil;2;394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,12;44,67;70,79;58,34
13;111.833.000;negative control;Potting Soil;2;395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,1;43,44;68,03;56,37
13;111.833.000;negative control;Potting Soil;2;396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,07;50,56;81,64;71,13
13;111.833.000;negative control;Potting Soil;2;397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,5;51,27;82,29;71,06
13;111.833.000;negative control;Potting Soil;2;398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,65;51,86;85,53;73,74
13;111.833.000;negative control;Potting Soil;2;399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,58;48,65;85,06;73,13
13;111.833.000;negative control;Potting Soil;2;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,54;50,4;83,76;72,62
13;111.833.000;negative control;Potting Soil;3;401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,91;49,13;82,32;69,54
13;111.833.000;negative control;Potting Soil;3;402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,12;44,8;75,85;63,53
13;111.833.000;negative control;Potting Soil;3;403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,77;45,3;74,64;64,17
13;111.833.000;negative control;Potting Soil;3;404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,35;56,18;77,15;66,98
13;111.833.000;negative control;Potting Soil;3;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,69;53,53;78,15;67,99
13;111.833.000;negative control;Potting Soil;3;406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70,4;61;89,23;79,83
13;111.833.000;negative control;Potting Soil;3;407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71,07;60,51;85;74,44
13;111.833.000;negative control;Potting Soil;3;408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,3;55,68;81,97;69,35
13;111.833.000;negative control;Potting Soil;4;409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,32;55,81;83,01;71,5
13;111.833.000;negative control;Potting Soil;4;410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,88;55,06;81,13;69,31
13;111.833.000;negative control;Potting Soil;4;411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,61;52,91;75,64;63,94
13;111.833.000;negative control;Potting Soil;4;412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,74;54,28;77,12;65,66
13;111.833.000;negative control;Potting Soil;4;413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,83;56,29;80,96;70,42
13;111.833.000;negative control;Potting Soil;4;414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,54;54,48;77,46;70,4
13;111.833.000;negative control;Potting Soil;4;415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,93;57,04;80,06;71,17
13;111.833.000;negative control;Potting Soil;4;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,8;55,97;84,58;74,75
14;111.833.000;Conidia;Potting Soil;1;417;0;0;0;0;0;0;10;1;10;1;1;25;1;1;69,12;58,35;88,84;78,07
